id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size
8bkbp,54,anomaly,1706719760.0600388,1706719770.7313325,1706719771.1403375,1706719771.141361,1706719771.1417575,77
8bkbp,55,anomaly,1706719760.2639678,1706719771.1412277,1706719771.5434089,1706719771.5443728,1706719771.5447655,77
8bkbp,56,anomaly,1706719760.4679055,1706719771.54438,1706719771.9357822,1706719771.9367273,1706719771.9371011,77
8bkbp,57,anomaly,1706719760.6719732,1706719771.9366288,1706719772.3303325,1706719772.3312395,1706719772.331621,77
8bkbp,58,anomaly,1706719760.8758044,1706719772.3312497,1706719772.724628,1706719772.7255623,1706719772.7259653,77
8bkbp,59,anomaly,1706719761.076583,1706719772.7255077,1706719773.128581,1706719773.1294641,1706719773.1298707,77
8bkbp,60,anomaly,1706719761.2780392,1706719773.129455,1706719773.5238397,1706719773.5249128,1706719773.525296,77
8bkbp,61,anomaly,1706719761.4797468,1706719773.5247223,1706719773.9173179,1706719773.918341,1706719773.9187202,77
8bkbp,62,anomaly,1706719761.6812046,1706719773.9184089,1706719774.3082943,1706719774.3090944,1706719774.3094833,77
8bkbp,63,anomaly,1706719761.8839598,1706719774.3092997,1706719774.698023,1706719774.6988285,1706719774.6992192,77
8bkbp,64,anomaly,1706719762.0847208,1706719774.6989717,1706719775.0811126,1706719775.082043,1706719775.0824206,77
8bkbp,65,anomaly,1706719762.288138,1706719775.0820508,1706719775.468686,1706719775.469682,1706719775.4700813,77
8bkbp,66,anomaly,1706719762.4887733,1706719775.4696887,1706719775.8472903,1706719775.8481965,1706719775.8485723,77
8bkbp,67,anomaly,1706719762.691971,1706719775.8483229,1706719776.2607527,1706719776.2616105,1706719776.2621853,77
8bkbp,68,anomaly,1706719762.8939638,1706719776.261556,1706719776.6531413,1706719776.6541338,1706719776.654519,77
8bkbp,69,anomaly,1706719763.0959735,1706719776.6540654,1706719777.0414348,1706719777.0424418,1706719777.042825,77
8bkbp,70,anomaly,1706719763.296753,1706719777.0424075,1706719777.4429297,1706719777.4439385,1706719777.4443328,77
8bkbp,71,anomaly,1706719763.498297,1706719777.4438467,1706719777.8363104,1706719777.838623,1706719777.8393955,77
8bkbp,72,anomaly,1706719763.6990733,1706719777.8372457,1706719778.2157993,1706719778.2167983,1706719778.217177,77
8bkbp,73,anomaly,1706719763.8999276,1706719778.2167108,1706719778.5947454,1706719778.595609,1706719778.596033,77
8bkbp,74,anomaly,1706719764.1015236,1706719778.5956857,1706719778.9803798,1706719778.9811676,1706719778.9815714,77
8bkbp,75,anomaly,1706719764.3040104,1706719778.9813323,1706719779.3792956,1706719779.380249,1706719779.3806267,77
8bkbp,76,anomaly,1706719764.5056157,1706719779.3801901,1706719779.7979636,1706719779.798836,1706719779.7992146,77
8bkbp,77,anomaly,1706719764.7068605,1706719779.799021,1706719780.1800494,1706719780.1809187,1706719780.1813035,77
8bkbp,78,anomaly,1706719764.9081862,1706719780.1812935,1706719780.581078,1706719780.5816169,1706719780.5820277,77
8bkbp,79,anomaly,1706719765.1089551,1706719780.5820944,1706719780.9684818,1706719780.9693704,1706719780.9697666,77
8bkbp,80,anomaly,1706719765.3104944,1706719780.9696283,1706719781.362396,1706719781.3632216,1706719781.3636067,77
8bkbp,81,anomaly,1706719765.5119953,1706719781.363427,1706719781.7535298,1706719781.7544003,1706719781.7547784,77
8bkbp,82,anomaly,1706719765.7144403,1706719781.7545714,1706719782.148741,1706719782.1495445,1706719782.1501236,77
8bkbp,83,anomaly,1706719765.9161136,1706719782.149688,1706719782.57374,1706719782.574515,1706719782.5750563,77
8bkbp,84,anomaly,1706719766.1173468,1706719782.5746539,1706719782.957953,1706719782.958715,1706719782.9591057,77
8bkbp,85,anomaly,1706719766.3200057,1706719782.9590862,1706719783.3490977,1706719783.35008,1706719783.3504655,77
8bkbp,86,anomaly,1706719766.522599,1706719783.3500915,1706719783.7418478,1706719783.7426348,1706719783.7430134,77
8bkbp,87,anomaly,1706719766.7239969,1706719783.742758,1706719784.1286309,1706719784.1293938,1706719784.129625,77
8bkbp,88,anomaly,1706719766.9279816,1706719784.1296837,1706719784.510813,1706719784.5117872,1706719784.5122328,77
8bkbp,89,anomaly,1706719767.1318963,1706719784.511943,1706719784.903936,1706719784.904807,1706719784.905222,77
8bkbp,90,anomaly,1706719767.3332546,1706719784.9050307,1706719785.2926254,1706719785.2934067,1706719785.2937918,77
8bkbp,91,anomaly,1706719767.5358837,1706719785.2937775,1706719785.678794,1706719785.6797574,1706719785.6801474,77
8bkbp,92,anomaly,1706719767.7399802,1706719785.6798038,1706719786.0789754,1706719786.07988,1706719786.0802634,77
8bkbp,93,anomaly,1706719767.9428966,1706719786.080071,1706719786.4760804,1706719786.4770591,1706719786.4774532,77
8bkbp,94,anomaly,1706719768.1439567,1706719786.4770913,1706719786.8595018,1706719786.8604548,1706719786.8609157,77
8bkbp,95,anomaly,1706719768.3451555,1706719786.8606405,1706719787.2419412,1706719787.2427173,1706719787.2430975,77
8bkbp,96,anomaly,1706719768.548009,1706719787.2430432,1706719787.625547,1706719787.626329,1706719787.6266963,77
8bkbp,97,anomaly,1706719768.7519526,1706719787.6265776,1706719788.0095925,1706719788.010398,1706719788.0108235,77
8bkbp,98,anomaly,1706719768.9559977,1706719788.010535,1706719788.391967,1706719788.3929496,1706719788.393345,77
8bkbp,99,anomaly,1706719769.1592977,1706719788.393009,1706719788.785854,1706719788.7868242,1706719788.7871974,77
8bkbp,100,anomaly,1706719769.360727,1706719788.786982,1706719789.1951752,1706719789.1960607,1706719789.1964526,77
8bkbp,101,anomaly,1706719769.5638838,1706719789.196216,1706719789.59804,1706719789.598851,1706719789.5992272,77
8bkbp,102,anomaly,1706719769.7679713,1706719789.5992339,1706719789.9831033,1706719789.9839416,1706719789.9844341,77
8bkbp,103,anomaly,1706719769.9686935,1706719789.9842162,1706719790.3658397,1706719790.3668244,1706719790.3673892,77
8bkbp,104,anomaly,1706719770.171968,1706719790.3671722,1706719790.7380376,1706719790.7389073,1706719790.7393255,77
8bkbp,105,anomaly,1706719770.372847,1706719790.7391293,1706719791.110183,1706719791.111057,1706719791.111511,77
8bkbp,106,anomaly,1706719770.576001,1706719791.111265,1706719791.4821746,1706719791.48317,1706719791.4835517,77
8bkbp,107,anomaly,1706719770.776861,1706719791.483219,1706719791.867223,1706719791.8680341,1706719791.868408,77
8bkbp,108,anomaly,1706719770.9799666,1706719791.8682747,1706719792.2434897,1706719792.2441514,1706719792.2443874,77
8bkbp,109,anomaly,1706719771.180533,1706719792.2446277,1706719792.6291885,1706719792.6301048,1706719792.630497,77
8bkbp,110,anomaly,1706719771.383997,1706719792.6304796,1706719793.0202842,1706719793.0211728,1706719793.021566,77
8bkbp,111,anomaly,1706719771.5848992,1706719793.0213144,1706719793.396413,1706719793.3979414,1706719793.398324,77
8bkbp,112,anomaly,1706719771.7879813,1706719793.3974721,1706719793.7797348,1706719793.78058,1706719793.7809744,77
8bkbp,113,anomaly,1706719771.9886098,1706719793.7809,1706719794.1680644,1706719794.1687388,1706719794.1689587,77
8bkbp,114,anomaly,1706719772.191975,1706719794.1691563,1706719794.5567005,1706719794.5576355,1706719794.5581002,77
8bkbp,115,anomaly,1706719772.3926003,1706719794.5577972,1706719794.9360778,1706719794.9370248,1706719794.9374576,77
8bkbp,116,anomaly,1706719772.5959926,1706719794.9372141,1706719795.3082576,1706719795.3096297,1706719795.3100324,77
8bkbp,117,anomaly,1706719772.7974849,1706719795.309511,1706719795.6837997,1706719795.6846714,1706719795.6853344,77
8bkbp,118,anomaly,1706719772.9999862,1706719795.6849313,1706719796.0666604,1706719796.0681975,1706719796.0685875,77
8bkbp,119,anomaly,1706719773.2041206,1706719796.0679243,1706719796.4658527,1706719796.4668279,1706719796.4670575,77
8bkbp,120,anomaly,1706719773.4079506,1706719796.4671001,1706719796.8497796,1706719796.8507614,1706719796.8513207,77
8bkbp,121,anomaly,1706719773.6119423,1706719796.8509178,1706719797.2209668,1706719797.2218847,1706719797.2222688,77
8bkbp,122,anomaly,1706719773.8154178,1706719797.2221224,1706719797.6009,1706719797.6018023,1706719797.6022727,77
8bkbp,123,anomaly,1706719774.0200903,1706719797.602114,1706719797.980973,1706719797.9819806,1706719797.982369,77
8bkbp,124,anomaly,1706719774.2239525,1706719797.9822092,1706719798.3527427,1706719798.3536322,1706719798.354046,77
8bkbp,125,anomaly,1706719774.4279854,1706719798.3538966,1706719798.7341182,1706719798.73497,1706719798.7353601,77
8bkbp,126,anomaly,1706719774.6318233,1706719798.7352283,1706719799.1311328,1706719799.13209,1706719799.132486,77
8bkbp,127,anomaly,1706719774.8359606,1706719799.1322787,1706719799.5340264,1706719799.5356057,1706719799.536031,77
8bkbp,128,anomaly,1706719775.0366461,1706719799.5351393,1706719799.9183865,1706719799.9192104,1706719799.9195945,77
8bkbp,129,anomaly,1706719775.2400055,1706719799.919602,1706719800.3195093,1706719800.3203716,1706719800.3209114,77
8bkbp,130,anomaly,1706719775.4438639,1706719800.3207407,1706719800.7071128,1706719800.7079792,1706719800.7083924,77
8bkbp,131,anomaly,1706719775.6479352,1706719800.7083666,1706719801.086955,1706719801.087951,1706719801.0885196,77
8bkbp,132,anomaly,1706719775.8483996,1706719801.0881355,1706719801.479764,1706719801.480697,1706719801.481071,77
8bkbp,133,anomaly,1706719776.0519583,1706719801.481,1706719801.8741498,1706719801.8750904,1706719801.8754704,77
8bkbp,134,anomaly,1706719776.2558985,1706719801.8753586,1706719802.2558372,1706719802.2566686,1706719802.257033,77
8bkbp,135,anomaly,1706719776.4600203,1706719802.2570345,1706719802.6471052,1706719802.647986,1706719802.6483645,77
8bkbp,136,anomaly,1706719776.6607413,1706719802.6483355,1706719803.1066432,1706719803.1076226,1706719803.1081393,77
8bkbp,137,anomaly,1706719776.8639805,1706719803.1078596,1706719803.496996,1706719803.4979453,1706719803.4983294,77
8bkbp,138,anomaly,1706719777.0648518,1706719803.4984996,1706719803.9038782,1706719803.9048214,1706719803.9050455,77
8bkbp,139,anomaly,1706719777.2680113,1706719803.9051704,1706719804.2912414,1706719804.292273,1706719804.2928803,77
8bkbp,140,anomaly,1706719777.4687934,1706719804.2924626,1706719804.690221,1706719804.691231,1706719804.6917906,77
8bkbp,141,anomaly,1706719777.671965,1706719804.6915948,1706719805.0853138,1706719805.0864122,1706719805.0868013,77
8bkbp,142,anomaly,1706719777.8731143,1706719805.0864491,1706719805.4711072,1706719805.472011,1706719805.4725673,77
8bkbp,143,anomaly,1706719778.075958,1706719805.4723892,1706719805.8508642,1706719805.8520083,1706719805.8524103,77
8bkbp,144,anomaly,1706719778.2767591,1706719805.8520708,1706719806.2330227,1706719806.2340405,1706719806.2344327,77
8bkbp,145,anomaly,1706719778.4799736,1706719806.234259,1706719806.6431134,1706719806.644208,1706719806.6445975,77
8bkbp,146,anomaly,1706719778.6839092,1706719806.6443484,1706719807.0302992,1706719807.0313,1706719807.0317516,77
8bkbp,147,anomaly,1706719778.8846152,1706719807.0315707,1706719807.4204948,1706719807.421469,1706719807.4218924,77
8bkbp,148,anomaly,1706719779.087949,1706719807.4217188,1706719807.7960212,1706719807.79703,1706719807.7974756,77
8bkbp,149,anomaly,1706719779.2920213,1706719807.797306,1706719808.1791668,1706719808.1802685,1706719808.1807482,77
8bkbp,150,anomaly,1706719779.4959614,1706719808.180549,1706719808.558485,1706719808.559525,1706719808.559969,77
8bkbp,151,anomaly,1706719779.6968791,1706719808.5599139,1706719808.9451146,1706719808.946236,1706719808.9466271,77
8bkbp,152,anomaly,1706719779.899938,1706719808.9463677,1706719809.3251374,1706719809.3261898,1706719809.326573,77
8bkbp,153,anomaly,1706719780.1011965,1706719809.3264394,1706719809.69407,1706719809.6948698,1706719809.695241,77
8bkbp,154,anomaly,1706719780.3026304,1706719809.6953597,1706719810.0898905,1706719810.0907445,1706719810.0911222,77
8bkbp,155,anomaly,1706719780.5033324,1706719810.091139,1706719810.4726477,1706719810.4737382,1706719810.4741683,77
8bkbp,156,anomaly,1706719780.7063003,1706719810.4739306,1706719810.8617437,1706719810.8625746,1706719810.8629751,77
8bkbp,157,anomaly,1706719780.9076493,1706719810.8629675,1706719811.236459,1706719811.2380953,1706719811.2384894,77
8bkbp,158,anomaly,1706719781.1097608,1706719811.2377996,1706719811.6085038,1706719811.6093304,1706719811.6098013,77
8bkbp,159,anomaly,1706719781.3105874,1706719811.6098545,1706719811.9979727,1706719811.9987602,1706719811.9992418,77
8bkbp,160,anomaly,1706719781.5119517,1706719811.9993224,1706719812.3825626,1706719812.383643,1706719812.384222,77
8bkbp,161,anomaly,1706719781.7158475,1706719812.3839827,1706719812.772259,1706719812.7732565,1706719812.7737083,77
8bkbp,162,anomaly,1706719781.9199736,1706719812.7735143,1706719813.1560042,1706719813.1570776,1706719813.1574697,77
8bkbp,163,anomaly,1706719782.1238658,1706719813.1572893,1706719813.54442,1706719813.5455122,1706719813.545935,77
8bkbp,164,anomaly,1706719782.327938,1706719813.5457711,1706719813.9211702,1706719813.9222238,1706719813.9226143,77
8bkbp,165,anomaly,1706719782.5286176,1706719813.9223883,1706719814.305976,1706719814.30675,1706719814.3071446,77
8bkbp,166,anomaly,1706719782.7319643,1706719814.307177,1706719814.6904433,1706719814.6923573,1706719814.692747,77
8bkbp,167,anomaly,1706719782.9343748,1706719814.6918864,1706719815.0728755,1706719815.0739763,1706719815.0743685,77
8bkbp,168,anomaly,1706719783.1359234,1706719815.0741606,1706719815.4498982,1706719815.4508667,1706719815.4513333,77
8bkbp,169,anomaly,1706719783.3377416,1706719815.4513254,1706719815.8441305,1706719815.845005,1706719815.8456128,77
8bkbp,170,anomaly,1706719783.5399687,1706719815.8453708,1706719816.2272258,1706719816.2281263,1706719816.2285087,77
8bkbp,171,anomaly,1706719783.7411435,1706719816.2284665,1706719816.6174169,1706719816.6181412,1706719816.6185575,77
8bkbp,172,anomaly,1706719783.9439833,1706719816.6187618,1706719817.014862,1706719817.0157933,1706719817.0161905,77
8bkbp,173,anomaly,1706719784.1446493,1706719817.0161235,1706719817.418663,1706719817.4195573,1706719817.420028,77
8bkbp,174,anomaly,1706719784.3479583,1706719817.4200609,1706719817.8058994,1706719817.806572,1706719817.806997,77
8bkbp,175,anomaly,1706719784.5485845,1706719817.8073757,1706719818.193963,1706719818.1949437,1706719818.1953344,77
8bkbp,176,anomaly,1706719784.7520432,1706719818.1952095,1706719818.5804453,1706719818.581437,1706719818.5818312,77
8bkbp,177,anomaly,1706719784.9527059,1706719818.581876,1706719818.9666817,1706719818.9673831,1706719818.9677904,77
8bkbp,178,anomaly,1706719785.1559696,1706719818.9697332,1706719819.3411446,1706719819.3421693,1706719819.342567,77
8bkbp,179,anomaly,1706719785.3566792,1706719819.3423696,1706719819.7252138,1706719819.7260182,1706719819.7263887,77
8bkbp,180,anomaly,1706719785.5639439,1706719819.7265558,1706719820.1089942,1706719820.1098258,1706719820.1105278,77
8bkbp,181,anomaly,1706719785.7679796,1706719820.1104443,1706719820.4923115,1706719820.4931257,1706719820.4936624,77
8bkbp,182,anomaly,1706719785.9719768,1706719820.4936948,1706719820.8631113,1706719820.864042,1706719820.8644242,77
8bkbp,183,anomaly,1706719786.1759636,1706719820.864451,1706719821.2385497,1706719821.2395444,1706719821.239992,77
8bkbp,184,anomaly,1706719786.379969,1706719821.240022,1706719821.605347,1706719821.6062646,1706719821.6066532,77
8bkbp,185,anomaly,1706719786.5839682,1706719821.6067262,1706719821.9988525,1706719821.9997363,1706719822.0002778,77
8bkbp,186,anomaly,1706719786.7880578,1706719822.0001726,1706719822.4006684,1706719822.401698,1706719822.4021165,77
8bkbp,187,anomaly,1706719786.9919882,1706719822.4022024,1706719822.7911785,1706719822.7920418,1706719822.7924407,77
8bkbp,188,anomaly,1706719787.195903,1706719822.7926235,1706719823.1685376,1706719823.1694093,1706719823.169808,77
8bkbp,189,anomaly,1706719787.3999405,1706719823.1699436,1706719823.5443456,1706719823.5453036,1706719823.545701,77
8bkbp,190,anomaly,1706719787.6007166,1706719823.5457811,1706719823.920203,1706719823.9211266,1706719823.9215133,77
8bkbp,191,anomaly,1706719787.803971,1706719823.9216251,1706719824.300381,1706719824.301271,1706719824.3016672,77
8bkbp,192,anomaly,1706719788.007902,1706719824.3017213,1706719824.7220097,1706719824.722719,1706719824.723125,77
8bkbp,193,anomaly,1706719788.2119985,1706719824.7233863,1706719825.1059039,1706719825.1068609,1706719825.1072528,77
8bkbp,194,anomaly,1706719788.4128327,1706719825.107334,1706719825.4908962,1706719825.4918487,1706719825.4922872,77
8bkbp,195,anomaly,1706719788.6159682,1706719825.492338,1706719825.8791714,1706719825.8800306,1706719825.880414,77
8bkbp,196,anomaly,1706719788.816781,1706719825.8805385,1706719826.2577643,1706719826.2585013,1706719826.2588856,77
8bkbp,197,anomaly,1706719789.0199609,1706719826.2590978,1706719826.631254,1706719826.6320937,1706719826.6324835,77
8bkbp,198,anomaly,1706719789.2209754,1706719826.6329637,1706719827.026768,1706719827.0276492,1706719827.0280848,77
8bkbp,199,anomaly,1706719789.4240274,1706719827.0281737,1706719827.4284546,1706719827.4293509,1706719827.4297295,77
8bkbp,200,anomaly,1706719789.6248817,1706719827.4298456,1706719827.8159866,1706719827.8167043,1706719827.8170547,77
8bkbp,201,anomaly,1706719789.8279533,1706719827.8174753,1706719828.1935515,1706719828.1944053,1706719828.1947875,77
8bkbp,202,anomaly,1706719790.028626,1706719828.1950626,1706719828.5751212,1706719828.5759401,1706719828.576328,77
8bkbp,203,anomaly,1706719790.2319994,1706719828.5765448,1706719828.958196,1706719828.9589987,1706719828.9593797,77
8bkbp,204,anomaly,1706719790.4343154,1706719828.959508,1706719829.3351297,1706719829.3359115,1706719829.3362918,77
8bkbp,205,anomaly,1706719790.639956,1706719829.3364947,1706719829.7076619,1706719829.7084963,1706719829.708877,77
8bkbp,206,anomaly,1706719790.843936,1706719829.7091167,1706719830.0873618,1706719830.0881076,1706719830.0885224,77
8bkbp,207,anomaly,1706719791.044702,1706719830.0890558,1706719830.4773061,1706719830.4781156,1706719830.4784925,77
8bkbp,208,anomaly,1706719791.2479775,1706719830.4789352,1706719830.8616254,1706719830.8625638,1706719830.862954,77
8bkbp,209,anomaly,1706719791.4518936,1706719830.8630466,1706719831.238193,1706719831.2391186,1706719831.2395384,77
8bkbp,210,anomaly,1706719791.6560194,1706719831.2396,1706719831.6356368,1706719831.6364827,1706719831.636869,77
8bkbp,211,anomaly,1706719791.8599236,1706719831.6370292,1706719832.0298135,1706719832.0305974,1706719832.0309896,77
8bkbp,212,anomaly,1706719792.0639355,1706719832.0312274,1706719832.4251506,1706719832.4260385,1706719832.4264233,77
8bkbp,213,anomaly,1706719792.264852,1706719832.4266074,1706719832.824448,1706719832.8253334,1706719832.8257174,77
8bkbp,214,anomaly,1706719792.4679801,1706719832.8259215,1706719833.2101724,1706719833.2109,1706719833.211312,77
8bkbp,215,anomaly,1706719792.6688159,1706719833.2116258,1706719833.5862331,1706719833.5871248,1706719833.587543,77
8bkbp,216,anomaly,1706719792.8720047,1706719833.587689,1706719833.972969,1706719833.9740143,1706719833.9743996,77
8bkbp,217,anomaly,1706719793.0728028,1706719833.9744747,1706719834.3769307,1706719834.377989,1706719834.3783696,77
8bkbp,218,anomaly,1706719793.275994,1706719834.378482,1706719834.776522,1706719834.777446,1706719834.777852,77
8bkbp,219,anomaly,1706719793.4799154,1706719834.7779806,1706719835.1646357,1706719835.165466,1706719835.1658773,77
8bkbp,220,anomaly,1706719793.683996,1706719835.1661713,1706719835.5771704,1706719835.5781703,1706719835.578561,77
8bkbp,221,anomaly,1706719793.8880281,1706719835.5787873,1706719835.9731646,1706719835.97395,1706719835.974325,77
8bkbp,222,anomaly,1706719794.0887904,1706719835.9747033,1706719836.3682008,1706719836.3690739,1706719836.3694792,77
8bkbp,223,anomaly,1706719794.2919867,1706719836.369633,1706719836.7572262,1706719836.7581427,1706719836.7585385,77
8bkbp,224,anomaly,1706719794.492775,1706719836.758827,1706719837.139962,1706719837.141009,1706719837.141398,77
8bkbp,225,anomaly,1706719794.6940997,1706719837.1415856,1706719837.5334783,1706719837.5343893,1706719837.5347767,77
8bkbp,226,anomaly,1706719794.8958564,1706719837.5349853,1706719837.933701,1706719837.9346461,1706719837.9350264,77
8bkbp,227,anomaly,1706719795.0999644,1706719837.9352016,1706719838.3102052,1706719838.3111453,1706719838.3115208,77
8bkbp,228,anomaly,1706719795.3039286,1706719838.31177,1706719838.7103648,1706719838.7114673,1706719838.711902,77
8bkbp,229,anomaly,1706719795.5063357,1706719838.7119799,1706719839.1090539,1706719839.1100237,1706719839.1103976,77
8bkbp,230,anomaly,1706719795.707211,1706719839.1106143,1706719839.5208821,1706719839.5219917,1706719839.5225277,77
8bkbp,231,anomaly,1706719795.9091985,1706719839.5223505,1706719839.8992622,1706719839.9002857,1706719839.9007275,77
8bkbp,232,anomaly,1706719796.1103263,1706719839.9008124,1706719840.2877212,1706719840.2886126,1706719840.289001,77
8bkbp,233,anomaly,1706719796.3116999,1706719840.2891917,1706719840.6631458,1706719840.6641042,1706719840.6644795,77
8bkbp,234,anomaly,1706719796.512528,1706719840.6646323,1706719841.0418415,1706719841.042708,1706719841.043099,77
8bkbp,235,anomaly,1706719796.7160048,1706719841.0433273,1706719841.4254365,1706719841.4265547,1706719841.4269469,77
