id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size
kcc9n,22,logs,1706633007.880613,1706633007.881269,1706633007.8812773,1706633007.882663,1706633007.9588318,377
kcc9n,23,logs,1706633008.0814812,1706633008.082168,1706633008.0821779,1706633008.0836217,1706633008.1569262,376
kcc9n,24,logs,1706633008.282348,1706633008.2830024,1706633008.2830122,1706633008.2843113,1706633008.362076,380
kcc9n,25,logs,1706633008.483184,1706633008.4849381,1706633008.4849486,1706633008.4864035,1706633008.5621817,382
kcc9n,26,logs,1706633008.6845684,1706633008.6853638,1706633008.685374,1706633008.686907,1706633008.7628164,372
kcc9n,27,logs,1706633008.885454,1706633008.8860807,1706633008.8860903,1706633008.887438,1706633008.9555826,385
kcc9n,28,logs,1706633009.0867171,1706633009.0875173,1706633009.0875435,1706633009.0892096,1706633009.1597831,378
kcc9n,29,logs,1706633009.288364,1706633009.289152,1706633009.2891624,1706633009.290667,1706633009.3650486,377
kcc9n,30,logs,1706633009.489297,1706633009.4900742,1706633009.4900832,1706633009.4916174,1706633009.5568025,389
kcc9n,31,logs,1706633009.6902268,1706633009.6909668,1706633009.690977,1706633009.6924987,1706633009.7613966,382
kcc9n,32,logs,1706633009.8911028,1706633009.8917506,1706633009.89176,1706633009.893135,1706633009.9687421,390
kcc9n,33,logs,1706633010.0919688,1706633010.0928757,1706633010.0928867,1706633010.0946734,1706633010.1585724,386
kcc9n,34,logs,1706633010.2928395,1706633010.2935991,1706633010.293608,1706633010.2950633,1706633010.3648806,388
kcc9n,35,logs,1706633010.4936676,1706633010.4942858,1706633010.4942951,1706633010.4958863,1706633010.5655975,377
kcc9n,36,logs,1706633010.6946537,1706633010.6956587,1706633010.6956682,1706633010.6971788,1706633010.766079,372
kcc9n,37,logs,1706633010.8954785,1706633010.8965087,1706633010.8965244,1706633010.8979878,1706633010.9662237,382
kcc9n,38,logs,1706633011.0963602,1706633011.0971143,1706633011.097123,1706633011.0984976,1706633011.1661956,381
kcc9n,39,logs,1706633011.2972896,1706633011.2982938,1706633011.298308,1706633011.2997637,1706633011.3697035,381
kcc9n,40,logs,1706633011.498062,1706633011.498703,1706633011.4987135,1706633011.5000806,1706633011.5674913,381
kcc9n,41,logs,1706633011.699033,1706633011.7000964,1706633011.700108,1706633011.7016368,1706633011.7793298,379
kcc9n,42,logs,1706633011.8999221,1706633011.9005876,1706633011.9005964,1706633011.9021409,1706633011.9822173,383
kcc9n,43,logs,1706633012.1008391,1706633012.101511,1706633012.101521,1706633012.1029108,1706633012.1838622,388
kcc9n,44,logs,1706633012.3018222,1706633012.3024755,1706633012.3024843,1706633012.3041778,1706633012.385105,394
kcc9n,45,logs,1706633012.5025935,1706633012.5031998,1706633012.5032086,1706633012.504617,1706633012.5790465,375
kcc9n,46,logs,1706633012.7034903,1706633012.7043855,1706633012.7043953,1706633012.7058752,1706633012.77293,382
kcc9n,47,logs,1706633012.9044585,1706633012.9051137,1706633012.9051235,1706633012.906618,1706633012.9861455,385
kcc9n,48,logs,1706633013.1052608,1706633013.10587,1706633013.105879,1706633013.10721,1706633013.1718922,380
kcc9n,49,logs,1706633013.3064926,1706633013.307243,1706633013.3072555,1706633013.308813,1706633013.3740377,368
kcc9n,50,logs,1706633013.507381,1706633013.5080845,1706633013.5080934,1706633013.5093942,1706633013.590822,376
kcc9n,51,logs,1706633013.7081616,1706633013.7089374,1706633013.7089465,1706633013.71024,1706633013.7909184,372
kcc9n,52,logs,1706633013.9090002,1706633013.9096289,1706633013.9096377,1706633013.9110754,1706633013.9778354,386
kcc9n,53,logs,1706633014.1098723,1706633014.1104963,1706633014.1105046,1706633014.1118848,1706633014.1845849,378
kcc9n,54,logs,1706633014.3107793,1706633014.3114216,1706633014.31143,1706633014.3129613,1706633014.3901553,387
kcc9n,55,logs,1706633014.5116632,1706633014.5122914,1706633014.512301,1706633014.5136359,1706633014.5844452,385
