id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
g5pkn,312,vectorized_logs,1710346059.8582733,1710346059.8586295,1710346059.877754,1710346059.8784947,1710346059.8785717,30102,w45mx
5ntjj,314,vectorized_logs,1710346059.8526433,1710346059.8530436,1710346059.8780112,1710346059.8810363,1710346059.881066,29929,w45mx
knxt2,314,vectorized_logs,1710346059.8644123,1710346059.8648646,1710346059.8863637,1710346059.8862922,1710346059.886335,29929,w45mx
z954g,314,vectorized_logs,1710346059.8682318,1710346059.8686671,1710346059.887327,1710346059.888767,1710346059.8888566,29929,w45mx
hkz7q,314,vectorized_logs,1710346059.8754988,1710346059.8758194,1710346059.894574,1710346059.8949714,1710346059.8950398,29929,w45mx
ssz97,314,vectorized_logs,1710346059.8747036,1710346059.8750648,1710346059.894585,1710346059.8971612,1710346059.8972862,29929,w45mx
77tg9,313,vectorized_logs,1710346059.886153,1710346059.8865452,1710346059.9067416,1710346059.9065726,1710346059.9067416,30227,w45mx
hmxdq,313,vectorized_logs,1710346059.8889654,1710346059.889308,1710346059.9081073,1710346059.909181,1710346059.909354,30227,w45mx
km45z,313,vectorized_logs,1710346059.8968513,1710346059.897229,1710346059.915808,1710346059.9156723,1710346059.915834,30227,w45mx
ctbl7,314,vectorized_logs,1710346059.907945,1710346059.9082859,1710346059.9273608,1710346059.927347,1710346059.9275637,29929,w45mx
g5pkn,313,vectorized_logs,1710346059.908771,1710346059.9091144,1710346059.928015,1710346059.9297023,1710346059.929884,30227,w45mx
5ntjj,315,vectorized_logs,1710346059.9034243,1710346059.9037924,1710346059.929859,1710346059.9321718,1710346059.9322872,30001,w45mx
z954g,315,vectorized_logs,1710346059.9187307,1710346059.9190798,1710346059.9376187,1710346059.9375076,1710346059.9376664,30001,w45mx
knxt2,315,vectorized_logs,1710346059.9149883,1710346059.9153306,1710346059.9398046,1710346059.940126,1710346059.9402833,30001,w45mx
hkz7q,315,vectorized_logs,1710346059.926025,1710346059.9263394,1710346059.945176,1710346059.9456491,1710346059.9458334,30001,w45mx
ssz97,315,vectorized_logs,1710346059.9252243,1710346059.9255621,1710346059.9450173,1710346059.9475043,1710346059.9476025,30001,w45mx
77tg9,314,vectorized_logs,1710346059.9366565,1710346059.9369981,1710346059.956799,1710346059.956845,1710346059.9570425,29929,w45mx
hmxdq,314,vectorized_logs,1710346059.9394417,1710346059.9397764,1710346059.959054,1710346059.9593785,1710346059.9595315,29929,w45mx
km45z,314,vectorized_logs,1710346059.9475005,1710346059.947867,1710346059.966738,1710346059.9667513,1710346059.9669452,29929,w45mx
5ntjj,316,vectorized_logs,1710346059.954031,1710346059.954499,1710346059.9770627,1710346059.9770918,1710346059.9773467,30156,w45mx
ctbl7,315,vectorized_logs,1710346059.9584126,1710346059.9587579,1710346059.977879,1710346059.979609,1710346059.9797986,30001,w45mx
g5pkn,314,vectorized_logs,1710346059.9592762,1710346059.9596443,1710346059.9787369,1710346059.9821808,1710346059.982323,29929,w45mx
knxt2,316,vectorized_logs,1710346059.965851,1710346059.9662325,1710346059.9884446,1710346059.9884872,1710346059.988657,30156,w45mx
z954g,316,vectorized_logs,1710346059.969557,1710346059.9698803,1710346059.988776,1710346059.9908485,1710346059.9909391,30156,w45mx
hkz7q,316,vectorized_logs,1710346059.976656,1710346059.9769804,1710346059.9960382,1710346059.9957983,1710346059.995877,30156,w45mx
ssz97,316,vectorized_logs,1710346059.97589,1710346059.9762266,1710346059.9960938,1710346059.9983516,1710346059.9984303,30156,w45mx
77tg9,315,vectorized_logs,1710346059.987631,1710346059.9879687,1710346060.0079927,1710346060.0077941,1710346060.0078804,30001,w45mx
hmxdq,315,vectorized_logs,1710346059.990582,1710346059.9909408,1710346060.0100904,1710346060.0103512,1710346060.0105045,30001,w45mx
