id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
m24dz,1982,logs,1710352502.038848,1710352502.0392244,1710352502.0392888,1710352502.0475328,1710352502.0477326,35336,x57dc
2h7gg,1982,logs,1710352502.0454202,1710352502.0457802,1710352502.045848,1710352502.0483518,1710352502.0484524,35336,x57dc
9xhkn,1983,logs,1710352502.050878,1710352502.0511982,1710352502.0512652,1710352502.0510535,1710352502.0511758,35077,x57dc
r4q4c,1985,logs,1710352502.058493,1710352502.0588083,1710352502.0588813,1710352502.0603302,1710352502.0605214,35070,x57dc
f2czh,1983,logs,1710352502.058808,1710352502.059166,1710352502.0592356,1710352502.0606594,1710352502.0607364,35077,x57dc
8fgrj,1981,logs,1710352502.0618622,1710352502.0622525,1710352502.0623126,1710352502.064003,1710352502.0641034,36064,x57dc
g9nrq,1983,logs,1710352502.069818,1710352502.0703702,1710352502.0705442,1710352502.0733523,1710352502.0735166,35077,x57dc
cgwzt,1984,logs,1710352502.0765433,1710352502.0769475,1710352502.0770373,1710352502.0769575,1710352502.0771058,35098,x57dc
d7ll8,1984,logs,1710352502.0795846,1710352502.079984,1710352502.0800536,1710352502.0798142,1710352502.0799246,35098,x57dc
mb945,1983,logs,1710352502.0835514,1710352502.083884,1710352502.0839515,1710352502.085402,1710352502.0855708,35077,x57dc
m24dz,1983,logs,1710352502.0893707,1710352502.0897276,1710352502.0897944,1710352502.0906212,1710352502.0907958,35077,x57dc
2h7gg,1983,logs,1710352502.0964553,1710352502.0968013,1710352502.0968692,1710352502.0995338,1710352502.0997233,35077,x57dc
9xhkn,1984,logs,1710352502.1013355,1710352502.1019297,1710352502.1020591,1710352502.1020875,1710352502.1021967,35098,x57dc
r4q4c,1986,logs,1710352502.1089811,1710352502.109343,1710352502.1094148,1710352502.1093035,1710352502.1094837,35084,x57dc
f2czh,1984,logs,1710352502.109706,1710352502.1100745,1710352502.1101403,1710352502.1113076,1710352502.1114504,35098,x57dc
8fgrj,1982,logs,1710352502.112382,1710352502.1127155,1710352502.1127746,1710352502.114294,1710352502.114431,35336,x57dc
g9nrq,1984,logs,1710352502.120268,1710352502.120791,1710352502.1209009,1710352502.1253421,1710352502.1255412,35098,x57dc
cgwzt,1985,logs,1710352502.1270812,1710352502.1274493,1710352502.1275194,1710352502.1273444,1710352502.1274595,35070,x57dc
d7ll8,1985,logs,1710352502.1306536,1710352502.1309893,1710352502.1310608,1710352502.130884,1710352502.1310368,35070,x57dc
mb945,1984,logs,1710352502.1339839,1710352502.1343212,1710352502.1343923,1710352502.1341743,1710352502.134322,35098,x57dc
m24dz,1984,logs,1710352502.139816,1710352502.1401849,1710352502.1402493,1710352502.1413426,1710352502.1415207,35098,x57dc
2h7gg,1984,logs,1710352502.1478934,1710352502.148294,1710352502.14838,1710352502.1512415,1710352502.1514657,35098,x57dc
9xhkn,1985,logs,1710352502.1517942,1710352502.1521466,1710352502.1522167,1710352502.1534863,1710352502.1536336,35070,x57dc
r4q4c,1987,logs,1710352502.1594617,1710352502.1598048,1710352502.1598737,1710352502.1597345,1710352502.159906,35084,x57dc
f2czh,1985,logs,1710352502.160641,1710352502.1610224,1710352502.1610901,1710352502.161707,1710352502.161864,35070,x57dc
8fgrj,1983,logs,1710352502.1628335,1710352502.1631634,1710352502.1632302,1710352502.164944,1710352502.1650937,35077,x57dc
g9nrq,1985,logs,1710352502.170764,1710352502.171235,1710352502.1713548,1710352502.1773522,1710352502.1775324,35070,x57dc
cgwzt,1986,logs,1710352502.1775727,1710352502.177916,1710352502.1779969,1710352502.1792943,1710352502.1794262,35084,x57dc
d7ll8,1986,logs,1710352502.181627,1710352502.1819687,1710352502.1820402,1710352502.1817427,1710352502.1818616,35084,x57dc
mb945,1985,logs,1710352502.1844692,1710352502.184835,1710352502.1849205,1710352502.1847436,1710352502.1848495,35070,x57dc
