type,time
logs,0.0730743408203125
logs,0.08211302757263184
logs,0.07658815383911133
logs,0.08300924301147461
logs,0.08558320999145508
logs,0.07777285575866699
logs,0.07395124435424805
logs,0.07375574111938477
logs,0.07836604118347168
logs,0.07043027877807617
logs,0.07172966003417969
logs,0.07809162139892578
logs,0.07383441925048828
logs,0.07785964012145996
logs,0.07944416999816895
logs,0.07898139953613281
logs,0.08508968353271484
logs,0.07445192337036133
logs,0.07312488555908203
logs,0.08146524429321289
logs,0.07158565521240234
logs,0.07534122467041016
logs,0.06829071044921875
logs,0.08171319961547852
logs,0.08486342430114746
logs,0.083648681640625
logs,0.06952238082885742
logs,0.08910536766052246
logs,0.07656645774841309
logs,0.0783839225769043
logs,0.08049535751342773
logs,0.07911801338195801
logs,0.0806276798248291
logs,0.07273006439208984
logs,0.07835936546325684
logs,0.07236099243164062
logs,0.07481980323791504
logs,0.07654452323913574
logs,0.08141064643859863
logs,0.06711983680725098
logs,0.06697726249694824
logs,0.08815646171569824
logs,0.07117366790771484
logs,0.07598471641540527
logs,0.0766291618347168
logs,0.07340288162231445
logs,0.07378554344177246
logs,0.07407188415527344
logs,0.08199119567871094
logs,0.09391045570373535
logs,0.0719151496887207
logs,0.08472895622253418
logs,0.08158493041992188
logs,0.07482290267944336
logs,0.07423806190490723
logs,0.06661295890808105
logs,0.08029532432556152
logs,0.06827712059020996
logs,0.07117080688476562
logs,0.07833719253540039
logs,0.08134794235229492
logs,0.0740194320678711
logs,0.07780671119689941
logs,0.07409954071044922
logs,0.07406210899353027
logs,0.06826305389404297
logs,0.0887901782989502
logs,0.07478713989257812
logs,0.07346844673156738
logs,0.07450056076049805
logs,0.08348655700683594
logs,0.07881307601928711
logs,0.07114100456237793
logs,0.07606816291809082
logs,0.07711029052734375
logs,0.08146834373474121
logs,0.08507013320922852
logs,0.06501388549804688
logs,0.08117818832397461
logs,0.0819857120513916
logs,0.08398246765136719
logs,0.0913386344909668
logs,0.07417130470275879
logs,0.06490111351013184
logs,0.08102130889892578
logs,0.0786440372467041
logs,0.07350683212280273
logs,0.07023358345031738
logs,0.07136321067810059
logs,0.07521748542785645
logs,0.06184697151184082
logs,0.07708001136779785
logs,0.08989953994750977
logs,0.08380937576293945
logs,0.0829160213470459
logs,0.0752263069152832
logs,0.08107447624206543
logs,0.08437275886535645
logs,0.09088635444641113
logs,0.07401776313781738
logs,0.08026313781738281
logs,0.08237266540527344
logs,0.07754969596862793
logs,0.07472562789916992
logs,0.07947921752929688
logs,0.06616353988647461
logs,0.06924295425415039
logs,0.07440829277038574
logs,0.07187128067016602
logs,0.08592891693115234
logs,0.07183837890625
logs,0.07424759864807129
logs,0.07800078392028809
logs,0.07345771789550781
logs,0.09342622756958008
logs,0.07404899597167969
logs,0.08243203163146973
logs,0.0780644416809082
logs,0.07094073295593262
logs,0.0679628849029541
logs,0.07775402069091797
logs,0.09138965606689453
logs,0.08317399024963379
logs,0.07985138893127441
logs,0.08723998069763184
logs,0.08708739280700684
logs,0.06555938720703125
logs,0.08865737915039062
logs,0.08017635345458984
logs,0.09542369842529297
logs,0.07983183860778809
logs,0.08101892471313477
logs,0.08218026161193848
logs,0.09090185165405273
logs,0.07219648361206055
logs,0.0724942684173584
logs,0.0804898738861084
logs,0.07450318336486816
logs,0.07810115814208984
logs,0.08138680458068848
logs,0.09192585945129395
logs,0.08968043327331543
logs,0.08461904525756836
logs,0.08151006698608398
logs,0.0738224983215332
logs,0.07602381706237793
logs,0.08014154434204102
logs,0.07005810737609863
logs,0.06536746025085449
logs,0.08070993423461914
logs,0.07996606826782227
logs,0.08040070533752441
logs,0.07814908027648926
logs,0.09126830101013184
logs,0.0778653621673584
logs,0.07429838180541992
logs,0.0764768123626709
logs,0.07786321640014648
logs,0.08996462821960449
logs,0.08293509483337402
logs,0.07328104972839355
logs,0.08829045295715332
logs,0.06608462333679199
logs,0.07557964324951172
logs,0.07682561874389648
logs,0.07054972648620605
logs,0.07094979286193848
logs,0.07625031471252441
logs,0.08129167556762695
logs,0.0832521915435791
logs,0.07165765762329102
logs,0.07668042182922363
logs,0.07451128959655762
logs,0.0781397819519043
logs,0.0674734115600586
logs,0.07225823402404785
logs,0.07737350463867188
logs,0.073822021484375
logs,0.07113027572631836
logs,0.08794450759887695
logs,0.07244539260864258
logs,0.08278155326843262
logs,0.06899714469909668
logs,0.07308650016784668
logs,0.07980608940124512
logs,0.0729207992553711
logs,0.07593274116516113
logs,0.08328986167907715
logs,0.07932209968566895
logs,0.0799870491027832
logs,0.0646054744720459
logs,0.06926846504211426
logs,0.0798490047454834
logs,0.0857236385345459
logs,0.07807016372680664
logs,0.07829737663269043
logs,0.07259607315063477
logs,0.0760197639465332
logs,0.06975579261779785
logs,0.08535504341125488
logs,0.07382702827453613
logs,0.08565855026245117
logs,0.06795930862426758
logs,0.08271503448486328
logs,0.08766055107116699
logs,0.0743556022644043
logs,0.07270669937133789
logs,0.0760033130645752
logs,0.0748751163482666
logs,0.07826948165893555
logs,0.07772517204284668
logs,0.0791940689086914
logs,0.07230353355407715
logs,0.08742356300354004
logs,0.07146978378295898
logs,0.06991434097290039
logs,0.0657961368560791
logs,0.07597231864929199
logs,0.08340001106262207
logs,0.06481695175170898
logs,0.07901191711425781
logs,0.07599401473999023
logs,0.08959722518920898
logs,0.07793331146240234
logs,0.07523894309997559
logs,0.08808445930480957
logs,0.07938122749328613
logs,0.08316636085510254
logs,0.08176970481872559
logs,0.07830286026000977
logs,0.0710897445678711
logs,0.08062481880187988
logs,0.0852973461151123
logs,0.0756223201751709
logs,0.08603858947753906
logs,0.08234643936157227
logs,0.08012938499450684
logs,0.07661032676696777
logs,0.07716822624206543
logs,0.07638144493103027
logs,0.079986572265625
logs,0.06940650939941406
logs,0.07702994346618652
logs,0.07093691825866699
logs,0.07312798500061035
logs,0.07599472999572754
logs,0.06882309913635254
logs,0.07293319702148438
logs,0.06687569618225098
logs,0.06878805160522461
logs,0.08502745628356934
logs,0.0768899917602539
logs,0.0746006965637207
logs,0.08572888374328613
logs,0.0776066780090332
logs,0.07416200637817383
logs,0.07570433616638184
logs,0.0726470947265625
logs,0.0681002140045166
logs,0.09244704246520996
logs,0.0737619400024414
logs,0.07016706466674805
logs,0.0702371597290039
logs,0.06665301322937012
logs,0.07963085174560547
logs,0.07496976852416992
logs,0.06465864181518555
logs,0.07352638244628906
logs,0.07313060760498047
logs,0.06843209266662598
logs,0.08023476600646973
logs,0.08091187477111816
logs,0.07971596717834473
logs,0.07781410217285156
logs,0.08071327209472656
logs,0.0781707763671875
logs,0.06825971603393555
logs,0.06923031806945801
logs,0.07671189308166504
logs,0.07938003540039062
logs,0.07650351524353027
logs,0.07727646827697754
logs,0.07157373428344727
logs,0.06754541397094727
logs,0.07915949821472168
logs,0.06571292877197266
logs,0.07879304885864258
logs,0.07675528526306152
logs,0.0725557804107666
logs,0.08355236053466797
logs,0.08652091026306152
logs,0.07777976989746094
logs,0.0714714527130127
logs,0.08375763893127441
logs,0.08724164962768555
logs,0.07701683044433594
logs,0.07180643081665039
logs,0.07514834403991699
logs,0.0860128402709961
logs,0.07133960723876953
logs,0.08587837219238281
logs,0.07298731803894043
logs,0.08410286903381348
logs,0.08568310737609863
logs,0.07749271392822266
logs,0.07950735092163086
logs,0.08052754402160645
logs,0.07749557495117188
logs,0.07914280891418457
logs,0.07372283935546875
logs,0.0870828628540039
logs,0.07535743713378906
logs,0.0842289924621582
logs,0.07907700538635254
logs,0.08637714385986328
logs,0.07182645797729492
logs,0.08926892280578613
logs,0.0752718448638916
logs,0.07489609718322754
logs,0.07924866676330566
logs,0.07051539421081543
logs,0.08426284790039062
logs,0.08889460563659668
logs,0.08527040481567383
logs,0.07311868667602539
logs,0.07973599433898926
logs,0.06662964820861816
logs,0.06697511672973633
logs,0.08581209182739258
logs,0.06959867477416992
logs,0.06305050849914551
logs,0.06945180892944336
logs,0.07761693000793457
logs,0.07830095291137695
logs,0.0741567611694336
logs,0.08990144729614258
logs,0.08480143547058105
logs,0.07617640495300293
logs,0.07571125030517578
logs,0.07256698608398438
logs,0.06821846961975098
logs,0.07259941101074219
logs,0.06914138793945312
logs,0.0801079273223877
logs,0.07639050483703613
logs,0.07986283302307129
logs,0.0807795524597168
logs,0.08453726768493652
logs,0.07675790786743164
logs,0.08681321144104004
logs,0.09099769592285156
logs,0.08031177520751953
logs,0.07780957221984863
logs,0.08244204521179199
logs,0.0784766674041748
logs,0.09203267097473145
logs,0.09084081649780273
logs,0.08123064041137695
logs,0.08723616600036621
logs,0.08561062812805176
logs,0.07652640342712402
logs,0.0753018856048584
logs,0.08468437194824219
logs,0.08101153373718262
logs,0.08719348907470703
logs,0.07628679275512695
logs,0.08024215698242188
logs,0.08837008476257324
logs,0.06905770301818848
logs,0.08120918273925781
logs,0.08480024337768555
logs,0.08565783500671387
logs,0.08134174346923828
logs,0.07795190811157227
logs,0.08368706703186035
logs,0.07874846458435059
logs,0.08228635787963867
logs,0.08539319038391113
logs,0.08294415473937988
logs,0.07098650932312012
logs,0.07881045341491699
logs,0.09166455268859863
logs,0.08310914039611816
logs,0.07526206970214844
logs,0.07676982879638672
logs,0.0655357837677002
logs,0.06488871574401855
logs,0.06597137451171875
logs,0.07078909873962402
logs,0.07577824592590332
logs,0.08549141883850098
logs,0.0854330062866211
logs,0.08108782768249512
logs,0.07624483108520508
logs,0.07431244850158691
logs,0.08527016639709473
logs,0.07524704933166504
logs,0.07084226608276367
logs,0.08789968490600586
logs,0.0827176570892334
logs,0.07768487930297852
logs,0.07173609733581543
logs,0.07594752311706543
logs,0.09174871444702148
logs,0.08808708190917969
logs,0.083831787109375
logs,0.07902145385742188
logs,0.08347916603088379
logs,0.08287572860717773
logs,0.08400821685791016
logs,0.08314371109008789
logs,0.06697750091552734
logs,0.07280087471008301
logs,0.08460330963134766
logs,0.07425761222839355
logs,0.08473491668701172
logs,0.0667104721069336
logs,0.06966352462768555
logs,0.06600570678710938
logs,0.0901334285736084
logs,0.08405709266662598
logs,0.08385729789733887
logs,0.09043765068054199
logs,0.07465505599975586
logs,0.09137606620788574
logs,0.08694672584533691
logs,0.0752103328704834
logs,0.06652235984802246
logs,0.06390810012817383
logs,0.07156491279602051
logs,0.0737462043762207
logs,0.06596803665161133
logs,0.06415176391601562
logs,0.07322430610656738
logs,0.08465719223022461
logs,0.0892174243927002
logs,0.07575535774230957
logs,0.08199667930603027
logs,0.08308267593383789
logs,0.0750131607055664
logs,0.0761406421661377
logs,0.08722782135009766
logs,0.06645607948303223
logs,0.0847480297088623
logs,0.08545613288879395
logs,0.08790707588195801
logs,0.07809877395629883
logs,0.08140015602111816
logs,0.07964420318603516
logs,0.07578039169311523
logs,0.0834355354309082
logs,0.08031487464904785
logs,0.0756521224975586
logs,0.07153582572937012
logs,0.07542991638183594
logs,0.07806801795959473
logs,0.0722959041595459
logs,0.0899205207824707
logs,0.08696246147155762
logs,0.08087396621704102
logs,0.07730841636657715
logs,0.08231711387634277
logs,0.07789921760559082
logs,0.07747936248779297
logs,0.07822346687316895
logs,0.08753585815429688
logs,0.08089423179626465
logs,0.07094907760620117
logs,0.08785319328308105
logs,0.09188437461853027
logs,0.07747483253479004
logs,0.0777444839477539
logs,0.0753014087677002
logs,0.08699870109558105
logs,0.09027433395385742
logs,0.08967065811157227
logs,0.07771563529968262
logs,0.08743810653686523
logs,0.08160853385925293
logs,0.07023024559020996
logs,0.07899117469787598
logs,0.09053301811218262
logs,0.07785511016845703
logs,0.08078408241271973
logs,0.08977532386779785
logs,0.08917021751403809
logs,0.06574106216430664
logs,0.07889604568481445
logs,0.07908511161804199
logs,0.0866239070892334
logs,0.08132123947143555
logs,0.07278561592102051
logs,0.09112930297851562
logs,0.06944084167480469
logs,0.08793044090270996
logs,0.0765385627746582
logs,0.06748223304748535
logs,0.08120441436767578
logs,0.07937407493591309
logs,0.08301973342895508
logs,0.08008599281311035
logs,0.09198927879333496
logs,0.07832813262939453
logs,0.08140301704406738
logs,0.08179759979248047
logs,0.08481645584106445
logs,0.08053064346313477
logs,0.08107495307922363
logs,0.07222843170166016
logs,0.06719255447387695
logs,0.07401847839355469
logs,0.07942032814025879
logs,0.08094668388366699
logs,0.08804202079772949
logs,0.0742647647857666
logs,0.08828425407409668
logs,0.07342863082885742
logs,0.07914400100708008
logs,0.07984590530395508
logs,0.07295608520507812
logs,0.07680869102478027
logs,0.07524561882019043
logs,0.08016180992126465
logs,0.08121538162231445
logs,0.07335400581359863
logs,0.0718379020690918
logs,0.0868680477142334
logs,0.07883119583129883
logs,0.09134578704833984
logs,0.06724166870117188
logs,0.06618618965148926
logs,0.06780433654785156
logs,0.07889366149902344
logs,0.06940150260925293
logs,0.08133649826049805
logs,0.07567238807678223
logs,0.09068489074707031
logs,0.08937764167785645
logs,0.07505655288696289
logs,0.07869601249694824
logs,0.08129405975341797
logs,0.07616281509399414
logs,0.08502888679504395
logs,0.07848191261291504
logs,0.08695745468139648
logs,0.08657956123352051
logs,0.06691479682922363
logs,0.07729434967041016
logs,0.07572817802429199
logs,0.07517004013061523
logs,0.07391834259033203
logs,0.08770227432250977
logs,0.0819239616394043
logs,0.08075523376464844
logs,0.06781888008117676
logs,0.0746924877166748
logs,0.0689551830291748
logs,0.07524538040161133
logs,0.07062768936157227
logs,0.07932496070861816
logs,0.06559252738952637
logs,0.08416557312011719
logs,0.07971954345703125
logs,0.07198333740234375
logs,0.07535719871520996
logs,0.08365488052368164
logs,0.08232331275939941
logs,0.0776662826538086
logs,0.0823969841003418
logs,0.07695603370666504
logs,0.08050847053527832
logs,0.07913422584533691
logs,0.07732486724853516
logs,0.07855772972106934
logs,0.08409857749938965
logs,0.08583259582519531
logs,0.08867144584655762
logs,0.06963181495666504
logs,0.0848853588104248
logs,0.07642364501953125
logs,0.09226107597351074
logs,0.08061027526855469
logs,0.07855701446533203
logs,0.07761120796203613
logs,0.0792229175567627
logs,0.07953953742980957
logs,0.08558893203735352
logs,0.07393312454223633
logs,0.07592964172363281
logs,0.09184432029724121
logs,0.08058619499206543
logs,0.08893299102783203
logs,0.07143783569335938
logs,0.07599830627441406
logs,0.06621122360229492
logs,0.07118535041809082
logs,0.07636618614196777
logs,0.07921028137207031
logs,0.07810115814208984
logs,0.07466292381286621
logs,0.07249116897583008
logs,0.08820676803588867
logs,0.08050179481506348
logs,0.07898211479187012
logs,0.08840107917785645
logs,0.08448100090026855
logs,0.07804250717163086
logs,0.08034706115722656
logs,0.07758855819702148
logs,0.08661198616027832
logs,0.0773308277130127
logs,0.07807326316833496
logs,0.07807445526123047
logs,0.07880640029907227
logs,0.07664966583251953
logs,0.0780646800994873
logs,0.07033443450927734
logs,0.07580447196960449
logs,0.0770578384399414
logs,0.08243584632873535
logs,0.07876706123352051
logs,0.09058523178100586
logs,0.07747673988342285
logs,0.08242011070251465
logs,0.08792257308959961
logs,0.0892634391784668
logs,0.0776815414428711
logs,0.0833895206451416
logs,0.07928752899169922
logs,0.07983851432800293
logs,0.07555127143859863
logs,0.07856011390686035
logs,0.08429217338562012
logs,0.07885003089904785
logs,0.07879519462585449
logs,0.0818479061126709
logs,0.08685874938964844
logs,0.07486152648925781
logs,0.08970093727111816
logs,0.07192349433898926
logs,0.0771341323852539
logs,0.09189391136169434
logs,0.08932685852050781
logs,0.07848811149597168
logs,0.07780933380126953
logs,0.07392334938049316
logs,0.07884383201599121
logs,0.08632469177246094
logs,0.09039449691772461
logs,0.0761864185333252
logs,0.07935428619384766
logs,0.06769514083862305
logs,0.09099960327148438
logs,0.06881356239318848
logs,0.06762862205505371
logs,0.07590150833129883
logs,0.0750589370727539
logs,0.07753801345825195
logs,0.08896708488464355
logs,0.06888341903686523
logs,0.07410001754760742
logs,0.07721352577209473
logs,0.09090256690979004
logs,0.07767271995544434
logs,0.08089947700500488
logs,0.07927680015563965
logs,0.07960915565490723
logs,0.09209728240966797
logs,0.09079718589782715
logs,0.0776216983795166
logs,0.08611488342285156
logs,0.07388520240783691
logs,0.07998323440551758
logs,0.07841253280639648
logs,0.0887444019317627
logs,0.08463168144226074
logs,0.09232211112976074
logs,0.08663034439086914
logs,0.0914909839630127
logs,0.0850532054901123
logs,0.07686138153076172
logs,0.08626604080200195
logs,0.08082771301269531
logs,0.08385252952575684
logs,0.07924413681030273
logs,0.08397245407104492
logs,0.08665299415588379
logs,0.08281731605529785
logs,0.08787274360656738
logs,0.08311247825622559
logs,0.06860613822937012
logs,0.07438898086547852
logs,0.08072352409362793
logs,0.06898188591003418
logs,0.08488988876342773
logs,0.08414936065673828
logs,0.06637382507324219
logs,0.08394455909729004
logs,0.07580256462097168
logs,0.07836246490478516
logs,0.06948518753051758
logs,0.08068704605102539
logs,0.08621931076049805
logs,0.07241463661193848
logs,0.0804281234741211
logs,0.06791329383850098
logs,0.07368040084838867
logs,0.06634116172790527
logs,0.08268237113952637
logs,0.09121370315551758
logs,0.0697627067565918
logs,0.08182764053344727
logs,0.0655367374420166
logs,0.076568603515625
logs,0.07239294052124023
logs,0.07819461822509766
logs,0.08530235290527344
logs,0.06834101676940918
logs,0.0788719654083252
logs,0.09190678596496582
logs,0.07578706741333008
logs,0.08141517639160156
logs,0.07780599594116211
logs,0.08366894721984863
logs,0.08397722244262695
logs,0.0802314281463623
logs,0.08695173263549805
logs,0.0789484977722168
logs,0.0762777328491211
logs,0.08344316482543945
logs,0.07425141334533691
logs,0.07345128059387207
logs,0.0754091739654541
logs,0.07348227500915527
logs,0.08293533325195312
logs,0.07141995429992676
logs,0.06733894348144531
logs,0.08814430236816406
logs,0.089813232421875
logs,0.08963680267333984
logs,0.08281111717224121
logs,0.08255505561828613
logs,0.07441997528076172
logs,0.06619834899902344
logs,0.07747125625610352
logs,0.06867170333862305
logs,0.0807809829711914
logs,0.08240032196044922
logs,0.06954169273376465
logs,0.0692434310913086
logs,0.07024240493774414
logs,0.07445335388183594
logs,0.0679323673248291
logs,0.0748894214630127
logs,0.08063220977783203
logs,0.08419346809387207
logs,0.0659799575805664
logs,0.07299470901489258
logs,0.06747221946716309
logs,0.07665157318115234
logs,0.07825469970703125
logs,0.07240486145019531
logs,0.08342719078063965
logs,0.08349013328552246
logs,0.07819604873657227
logs,0.08315706253051758
logs,0.08165097236633301
logs,0.07810187339782715
logs,0.06612014770507812
logs,0.0906822681427002
logs,0.08634042739868164
logs,0.09169578552246094
logs,0.07750844955444336
logs,0.07849740982055664
logs,0.07678866386413574
logs,0.07640647888183594
logs,0.0789632797241211
logs,0.08503890037536621
logs,0.07973241806030273
logs,0.08211684226989746
logs,0.07598042488098145
logs,0.08285355567932129
logs,0.08013319969177246
logs,0.07617902755737305
logs,0.08597612380981445
logs,0.08717465400695801
logs,0.07863736152648926
logs,0.07677960395812988
logs,0.07175183296203613
logs,0.07227849960327148
logs,0.08002161979675293
logs,0.10636019706726074
logs,0.08424043655395508
logs,0.08299827575683594
logs,0.07840704917907715
logs,0.0723421573638916
logs,0.09418344497680664
logs,0.09075713157653809
logs,0.08510470390319824
logs,0.08252859115600586
logs,0.08562278747558594
logs,0.0762178897857666
logs,0.0829017162322998
logs,0.08801865577697754
logs,0.1102595329284668
logs,0.08720183372497559
logs,0.08676433563232422
logs,0.10840940475463867
logs,0.08986687660217285
logs,0.0941920280456543
logs,0.08928942680358887
logs,0.09327936172485352
logs,0.13287568092346191
logs,0.25223588943481445
logs,0.21079134941101074
logs,0.2961299419403076
logs,0.23279547691345215
logs,0.08532905578613281
logs,0.09073019027709961
logs,0.2068037986755371
logs,0.12108874320983887
logs,0.24071359634399414
logs,0.15620684623718262
logs,0.15130019187927246
logs,0.19781947135925293
logs,0.1583085060119629
logs,0.14770150184631348
logs,0.2640810012817383
logs,0.2540016174316406
logs,0.28053736686706543
logs,0.2597944736480713
logs,0.26504039764404297
logs,0.21486520767211914
logs,0.30766892433166504
logs,0.2603476047515869
logs,0.23850727081298828
logs,0.21785473823547363
logs,0.26774072647094727
logs,0.20202875137329102
logs,0.15694475173950195
logs,0.2341301441192627
logs,0.20311474800109863
logs,0.26543712615966797
logs,0.23529672622680664
logs,0.2443702220916748
logs,0.12865567207336426
logs,0.21215009689331055
logs,0.2590501308441162
logs,0.17802977561950684
logs,0.169205904006958
logs,0.19015264511108398
logs,0.1277463436126709
logs,0.19055390357971191
logs,0.10677146911621094
logs,0.15981268882751465
logs,0.20731616020202637
logs,0.26455092430114746
logs,0.27851247787475586
logs,0.31952953338623047
logs,0.16354751586914062
logs,0.22147607803344727
logs,0.16363763809204102
logs,0.26836276054382324
logs,0.3156869411468506
logs,0.18831634521484375
logs,0.18283343315124512
logs,0.16511917114257812
logs,0.2094736099243164
logs,0.09468579292297363
logs,0.27311158180236816
logs,0.2777433395385742
logs,0.11943340301513672
logs,0.26404404640197754
logs,0.16700458526611328
logs,0.2126026153564453
logs,0.133317232131958
logs,0.25499987602233887
logs,0.08993339538574219
logs,0.25400447845458984
logs,0.26170873641967773
logs,0.12768936157226562
logs,0.16477704048156738
logs,0.259310245513916
logs,0.21248865127563477
logs,0.23135113716125488
logs,0.12158346176147461
logs,0.08508515357971191
logs,0.16383862495422363
logs,0.18118667602539062
logs,0.2804076671600342
logs,0.2570977210998535
logs,0.24983549118041992
logs,0.09386754035949707
logs,0.11034774780273438
logs,0.21615147590637207
logs,0.2692997455596924
logs,0.16028857231140137
logs,0.11775326728820801
logs,0.23418450355529785
logs,0.24546337127685547
logs,0.18616580963134766
logs,0.23909306526184082
logs,0.2357468605041504
logs,0.16200590133666992
logs,0.26473021507263184
logs,0.10181736946105957
logs,0.13628888130187988
logs,0.30173373222351074
logs,0.2699878215789795
logs,0.2720520496368408
logs,0.0924072265625
logs,0.10724520683288574
logs,0.10311031341552734
logs,0.15499424934387207
logs,0.2543025016784668
logs,0.1400773525238037
logs,0.14029383659362793
logs,0.26328420639038086
logs,0.14745688438415527
logs,0.09220170974731445
logs,0.3005850315093994
logs,0.2616560459136963
logs,0.1310431957244873
logs,0.14163756370544434
logs,0.20813584327697754
logs,0.2768373489379883
logs,0.2548677921295166
logs,0.25105977058410645
logs,0.22284388542175293
logs,0.25687742233276367
logs,0.24342989921569824
logs,0.22450828552246094
logs,0.17787408828735352
logs,0.14300751686096191
logs,0.1425800323486328
logs,0.24988865852355957
logs,0.2840898036956787
logs,0.21645712852478027
logs,0.13309216499328613
logs,0.14419817924499512
logs,0.1224203109741211
logs,0.09811520576477051
logs,0.1346116065979004
logs,0.32739901542663574
logs,0.22710919380187988
logs,0.20883679389953613
logs,0.2619931697845459
logs,0.2952115535736084
logs,0.17377591133117676
logs,0.2650766372680664
logs,0.14235949516296387
logs,0.13040542602539062
logs,0.20731234550476074
logs,0.14030194282531738
logs,0.14025306701660156
logs,0.2624375820159912
logs,0.2366654872894287
logs,0.24348163604736328
logs,0.18904566764831543
logs,0.16299915313720703
logs,0.25892210006713867
logs,0.13222599029541016
logs,0.1642138957977295
logs,0.27359747886657715
logs,0.2172987461090088
logs,0.2511446475982666
logs,0.1353130340576172
logs,0.26033759117126465
logs,0.19017910957336426
logs,0.21829867362976074
logs,0.18309545516967773
logs,0.08847880363464355
logs,0.14913392066955566
logs,0.13264203071594238
logs,0.22661471366882324
logs,0.13123345375061035
logs,0.135498046875
logs,0.14226102828979492
logs,0.28995680809020996
logs,0.18286752700805664
logs,0.103363037109375
logs,0.08545613288879395
logs,0.17826461791992188
logs,0.23322629928588867
logs,0.24730992317199707
logs,0.248335599899292
logs,0.09581685066223145
logs,0.28666257858276367
logs,0.15101838111877441
logs,0.2621748447418213
logs,0.13472533226013184
logs,0.10023140907287598
logs,0.08413338661193848
logs,0.12331104278564453
logs,0.21344590187072754
logs,0.3234250545501709
logs,0.12456250190734863
logs,0.22333860397338867
logs,0.204270601272583
logs,0.11293792724609375
logs,0.22066378593444824
logs,0.18222332000732422
logs,0.1106569766998291
logs,0.16465973854064941
logs,0.15504121780395508
logs,0.0981290340423584
logs,0.20727324485778809
logs,0.20949649810791016
logs,0.31696653366088867
logs,0.24042201042175293
logs,0.13235116004943848
logs,0.24887561798095703
logs,0.14413809776306152
logs,0.14021706581115723
logs,0.137772798538208
logs,0.2871837615966797
logs,0.16513705253601074
logs,0.1369798183441162
logs,0.14720702171325684
logs,0.19718599319458008
logs,0.24859976768493652
logs,0.2911398410797119
logs,0.19580745697021484
logs,0.16471290588378906
logs,0.11438274383544922
logs,0.3100600242614746
logs,0.2625691890716553
logs,0.23207521438598633
logs,0.15465807914733887
logs,0.1593620777130127
logs,0.10608434677124023
logs,0.08687758445739746
logs,0.09921669960021973
logs,0.2315082550048828
logs,0.17234301567077637
logs,0.28583598136901855
logs,0.21544528007507324
logs,0.24028754234313965
logs,0.0898275375366211
logs,0.11880779266357422
logs,0.10598182678222656
logs,0.12661123275756836
logs,0.08575201034545898
logs,0.09258484840393066
logs,0.23180389404296875
logs,0.1900944709777832
logs,0.08830380439758301
logs,0.13096308708190918
logs,0.2750856876373291
logs,0.256528377532959
logs,0.23458480834960938
logs,0.12214851379394531
logs,0.2153618335723877
logs,0.09506678581237793
logs,0.0781698226928711
logs,0.2764911651611328
logs,0.13178229331970215
logs,0.2272176742553711
logs,0.1223306655883789
logs,0.2411787509918213
logs,0.2721848487854004
logs,0.2707982063293457
logs,0.27553486824035645
logs,0.12816333770751953
logs,0.1901078224182129
logs,0.23093676567077637
logs,0.19216680526733398
logs,0.10438919067382812
logs,0.20904207229614258
logs,0.11209583282470703
logs,0.24177813529968262
logs,0.2605433464050293
logs,0.1766955852508545
logs,0.24912500381469727
logs,0.2907726764678955
logs,0.1396322250366211
