id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size
zk6b5,18,vectorized_logs,1706717253.3142655,1706717253.314789,1706717253.3391502,1706717257.71626,1706717258.1393163,1217
zk6b5,19,vectorized_logs,1706717253.5151744,1706717253.5156748,1706717253.5397415,1706717258.139399,1706717258.5505493,1234
zk6b5,20,vectorized_logs,1706717253.7162168,1706717253.716766,1706717253.740627,1706717258.5506403,1706717258.993671,1221
zk6b5,21,vectorized_logs,1706717253.9176548,1706717253.918574,1706717253.9443831,1706717258.9937372,1706717259.399823,1190
zk6b5,22,vectorized_logs,1706717254.1188345,1706717254.119426,1706717254.1443133,1706717259.3999043,1706717259.8070009,1220
zk6b5,23,vectorized_logs,1706717254.319963,1706717254.3206236,1706717254.3456273,1706717259.8070989,1706717260.2111387,1191
zk6b5,24,vectorized_logs,1706717254.5211596,1706717254.5218244,1706717254.5469205,1706717260.2112231,1706717260.621515,1214
zk6b5,25,vectorized_logs,1706717254.7221456,1706717254.7226508,1706717254.7482102,1706717260.6215985,1706717261.0319326,1391
zk6b5,26,vectorized_logs,1706717254.923204,1706717254.9238107,1706717254.9516377,1706717261.0322413,1706717261.455136,1322
zk6b5,27,vectorized_logs,1706717255.124338,1706717255.1248605,1706717255.150567,1706717261.4552317,1706717261.8708835,1352
zk6b5,28,vectorized_logs,1706717255.3254113,1706717255.3259609,1706717255.3520448,1706717261.8709772,1706717262.2808285,1396
zk6b5,29,vectorized_logs,1706717255.5266364,1706717255.5271745,1706717255.552902,1706717262.2809472,1706717262.6761408,1347
zk6b5,30,vectorized_logs,1706717255.7277799,1706717255.7283206,1706717255.7545197,1706717262.6762147,1706717263.0735896,1354
zk6b5,31,vectorized_logs,1706717255.9289627,1706717255.9295259,1706717255.9553437,1706717263.0736835,1706717263.4811697,1356
zk6b5,32,vectorized_logs,1706717256.1299512,1706717256.130487,1706717256.1557508,1706717263.4812238,1706717263.8704123,1363
zk6b5,33,vectorized_logs,1706717256.3309553,1706717256.3315444,1706717256.3550632,1706717263.8704967,1706717264.2733812,1352
zk6b5,34,vectorized_logs,1706717256.5321007,1706717256.5326295,1706717256.556142,1706717264.2734964,1706717264.6804454,1220
zk6b5,35,vectorized_logs,1706717256.733136,1706717256.7336595,1706717256.7586854,1706717264.680525,1706717265.0730495,1212
zk6b5,36,vectorized_logs,1706717256.9341438,1706717256.9346645,1706717256.959437,1706717265.0731273,1706717265.4871924,1228
zk6b5,37,vectorized_logs,1706717257.1352122,1706717257.1357658,1706717257.1601343,1706717265.4872744,1706717265.8893113,1222
zk6b5,38,vectorized_logs,1706717257.3361254,1706717257.3366334,1706717257.3629148,1706717265.8894107,1706717266.2899492,1204
zk6b5,39,vectorized_logs,1706717257.53717,1706717257.5377123,1706717257.562607,1706717266.290039,1706717266.7083936,1193
zk6b5,40,vectorized_logs,1706717257.7381659,1706717257.7386868,1706717257.761729,1706717266.7084842,1706717267.1057336,1202
zk6b5,41,vectorized_logs,1706717257.9391825,1706717257.9397326,1706717257.9652274,1706717267.1058517,1706717267.5138474,1370
zk6b5,42,vectorized_logs,1706717258.140226,1706717258.1407542,1706717258.1650841,1706717267.5139177,1706717267.9141064,1337
zk6b5,43,vectorized_logs,1706717258.341191,1706717258.3417902,1706717258.3667555,1706717267.9141874,1706717268.3060284,1342
zk6b5,44,vectorized_logs,1706717258.5422735,1706717258.5428123,1706717258.5671005,1706717268.3060982,1706717268.704279,1326
zk6b5,45,vectorized_logs,1706717258.743737,1706717258.7442634,1706717258.7688668,1706717268.7044516,1706717269.0878723,1313
zk6b5,46,vectorized_logs,1706717258.9446588,1706717258.9452145,1706717258.9694183,1706717269.0879617,1706717269.4962938,1329
zk6b5,47,vectorized_logs,1706717259.145754,1706717259.1463192,1706717259.170343,1706717269.4963627,1706717269.9088435,1330
zk6b5,48,vectorized_logs,1706717259.3465369,1706717259.3470635,1706717259.372667,1706717269.9089212,1706717270.3126342,1330
zk6b5,49,vectorized_logs,1706717259.5475314,1706717259.5481396,1706717259.572109,1706717270.3127205,1706717270.7575898,1588
zk6b5,50,vectorized_logs,1706717259.748604,1706717259.7492416,1706717259.7744927,1706717270.757688,1706717271.1705756,1192
